ID,patient,scan
a32945178,ID_3fa11bf9,9a7a61f482
d5af1f196,ID_3fa11bf9,9a7a61f482
ac8563ad9,ID_3fa11bf9,9a7a61f482
3f743ade6,ID_3fa11bf9,9a7a61f482
76c22fe0e,ID_3fa11bf9,9a7a61f482
ff07191ed,ID_3fa11bf9,9a7a61f482
d7e730575,ID_3fa11bf9,9a7a61f482
8ff2964b3,ID_3fa11bf9,9a7a61f482
076010be5,ID_3fa11bf9,9a7a61f482
4314f5729,ID_3fa11bf9,9a7a61f482
d5594fb0a,ID_3fa11bf9,9a7a61f482
f31dfa477,ID_3fa11bf9,9a7a61f482
6f5626798,ID_3fa11bf9,9a7a61f482
5ae5ecea0,ID_3fa11bf9,9a7a61f482
1882fa941,ID_3fa11bf9,9a7a61f482
4d63c8c70,ID_3fa11bf9,9a7a61f482
47502be4d,ID_3fa11bf9,9a7a61f482
ff0cdfcde,ID_3fa11bf9,9a7a61f482
c39803164,ID_3fa11bf9,9a7a61f482
5d5c5342c,ID_3fa11bf9,9a7a61f482
5e7f77983,ID_3fa11bf9,9a7a61f482
01ea71ddb,ID_3fa11bf9,9a7a61f482
495ba1014,ID_3fa11bf9,9a7a61f482
0c116c5b6,ID_3fa11bf9,9a7a61f482
6be404037,ID_3fa11bf9,9a7a61f482
7c96a448f,ID_3fa11bf9,9a7a61f482
f7d360a6f,ID_3fa11bf9,9a7a61f482
711d64ab2,ID_3fa11bf9,9a7a61f482
ed267793f,ID_3fa11bf9,9a7a61f482
04be11a61,ID_3fa11bf9,9a7a61f482
2e59a0a69,ID_3fa11bf9,9a7a61f482
63e5a7682,ID_3fa11bf9,9a7a61f482
a694fc218,ID_3fa9b1bf,e7ee57d239
ee6f2ab8a,ID_3fa9b1bf,e7ee57d239
39ddcb9ea,ID_3fa9b1bf,e7ee57d239
af637b68f,ID_3fa9b1bf,e7ee57d239
f8a87af21,ID_3fa9b1bf,e7ee57d239
53e6a5999,ID_3fa9b1bf,e7ee57d239
9bb09061a,ID_3fa9b1bf,e7ee57d239
8a23b2152,ID_3fa9b1bf,e7ee57d239
e87075469,ID_3fa9b1bf,e7ee57d239
f9ad0ac82,ID_3fa9b1bf,e7ee57d239
19d1d7204,ID_3fa9b1bf,e7ee57d239
ee54e05cd,ID_3fa9b1bf,e7ee57d239
368a3982f,ID_3fa9b1bf,e7ee57d239
67c8b83b7,ID_3fa9b1bf,e7ee57d239
e62c53302,ID_3fa9b1bf,e7ee57d239
b1192f546,ID_3fa9b1bf,e7ee57d239
e6a135c11,ID_3fa9b1bf,e7ee57d239
0902f597d,ID_3fa9b1bf,e7ee57d239
debcae6ba,ID_3fa9b1bf,e7ee57d239
e5f2d0271,ID_3fa9b1bf,e7ee57d239
fbb7d97b1,ID_3fa9b1bf,e7ee57d239
55159ad8c,ID_3fa9b1bf,e7ee57d239
24ae36739,ID_3fa9b1bf,e7ee57d239
9d61b9cc0,ID_3fa9b1bf,e7ee57d239
d95c2abcd,ID_3fa9b1bf,e7ee57d239
2d26b4634,ID_3fa9b1bf,e7ee57d239
0ca996916,ID_3fa9b1bf,e7ee57d239
00f8a18a9,ID_3fa9b1bf,e7ee57d239
6dc88c84a,ID_3fa9b1bf,e7ee57d239
9430e8750,ID_3fa9b1bf,e7ee57d239
288c6ff90,ID_3fa9b1bf,e7ee57d239
9bbea3ed9,ID_3fa9b1bf,e7ee57d239
acd61c7a3,ID_412d527a,1b6fd8d255
14138409d,ID_412d527a,1b6fd8d255
42f6eca54,ID_412d527a,1b6fd8d255
318944e5b,ID_412d527a,1b6fd8d255
7903e1ad9,ID_412d527a,1b6fd8d255
4df4a66e3,ID_412d527a,1b6fd8d255
eecc2bf92,ID_412d527a,1b6fd8d255
36fe1a587,ID_412d527a,1b6fd8d255
bf5e1080a,ID_412d527a,1b6fd8d255
0e6b4d01d,ID_412d527a,1b6fd8d255
c4d46ede6,ID_412d527a,1b6fd8d255
9cd5ea374,ID_412d527a,1b6fd8d255
48d08ac59,ID_412d527a,1b6fd8d255
ea3cde881,ID_412d527a,1b6fd8d255
57b661c9f,ID_412d527a,1b6fd8d255
cd830da99,ID_412d527a,1b6fd8d255
1e2e36763,ID_412d527a,1b6fd8d255
85bc2a893,ID_412d527a,1b6fd8d255
4a37fdb45,ID_412d527a,1b6fd8d255
b838264a0,ID_412d527a,1b6fd8d255
41d1ed108,ID_412d527a,1b6fd8d255
f1111c5c0,ID_412d527a,1b6fd8d255
acb90276c,ID_412d527a,1b6fd8d255
8a57caae5,ID_412d527a,1b6fd8d255
932e42f91,ID_412d527a,1b6fd8d255
caf12c668,ID_412d527a,1b6fd8d255
7ac7dbf86,ID_412d527a,1b6fd8d255
4ddec405d,ID_412d527a,1b6fd8d255
035f2d48f,ID_412d527a,1b6fd8d255
98c3f9599,ID_412d527a,1b6fd8d255
47becacb8,ID_412d527a,1b6fd8d255
4d58ea94d,ID_412d527a,1b6fd8d255
97f15e414,ID_41da00be,58410d845e
9eab5f4ad,ID_41da00be,58410d845e
75321224f,ID_41da00be,58410d845e
47c349849,ID_41da00be,58410d845e
8d5bc5d69,ID_41da00be,58410d845e
09fd3b008,ID_41da00be,58410d845e
d977d1e23,ID_41da00be,58410d845e
b172fd232,ID_41da00be,58410d845e
ee470ad0c,ID_41da00be,58410d845e
d55872253,ID_41da00be,58410d845e
4961afb0c,ID_41da00be,58410d845e
6b80640f5,ID_41da00be,58410d845e
d95e3c664,ID_41da00be,58410d845e
aab2dea52,ID_41da00be,58410d845e
915d60dea,ID_41da00be,58410d845e
524fd7d9e,ID_41da00be,58410d845e
efa90455c,ID_41da00be,58410d845e
b3bfaf352,ID_41da00be,58410d845e
df4ef53e6,ID_41da00be,58410d845e
a5b689762,ID_41da00be,58410d845e
bae01aec4,ID_41da00be,58410d845e
4139a4f22,ID_41da00be,58410d845e
1762c3ddb,ID_41da00be,58410d845e
ee762f58d,ID_41da00be,58410d845e
d27f9678b,ID_41da00be,58410d845e
6f5b94627,ID_41da00be,58410d845e
2a7c9d43e,ID_41da00be,58410d845e
376edd80d,ID_41da00be,58410d845e
4e19f4d97,ID_422e5268,163f52da8a
7e688f5b8,ID_422e5268,163f52da8a
2bca9a9c8,ID_422e5268,163f52da8a
60417c5ec,ID_422e5268,163f52da8a
d98a4f6ec,ID_422e5268,163f52da8a
876c637ce,ID_422e5268,163f52da8a
00d98b7e2,ID_422e5268,163f52da8a
a330c0f0f,ID_422e5268,163f52da8a
66b118d89,ID_422e5268,163f52da8a
35dad9b01,ID_422e5268,163f52da8a
373bcac68,ID_422e5268,163f52da8a
e016f0b1a,ID_422e5268,163f52da8a
3b3da1480,ID_422e5268,163f52da8a
0aed17420,ID_422e5268,163f52da8a
923b48e36,ID_422e5268,163f52da8a
67b29b31f,ID_422e5268,163f52da8a
a85c2b45c,ID_422e5268,163f52da8a
0912dc338,ID_422e5268,163f52da8a
9e9f806d0,ID_422e5268,163f52da8a
5b3001db7,ID_422e5268,163f52da8a
cb22a02d9,ID_422e5268,163f52da8a
f4fbb59d2,ID_422e5268,163f52da8a
af792185a,ID_422e5268,163f52da8a
af4c7e7c8,ID_422e5268,163f52da8a
fc84b871f,ID_422e5268,163f52da8a
3e8de53b6,ID_422e5268,163f52da8a
744e6d622,ID_422e5268,163f52da8a
41c447c33,ID_422e5268,163f52da8a
a7e1a458f,ID_422e5268,163f52da8a
b9baa30bb,ID_422e5268,163f52da8a
ecb092c55,ID_422e5268,163f52da8a
c7512c9da,ID_422e5268,163f52da8a
e4e0a4cac,ID_422e5268,163f52da8a
95b5838af,ID_422e5268,163f52da8a
ff1e54a6e,ID_438b641c,53bd6ed1ec
ea580a37a,ID_438b641c,53bd6ed1ec
9b8779d1f,ID_438b641c,53bd6ed1ec
26dc927d8,ID_438b641c,53bd6ed1ec
237781a05,ID_438b641c,53bd6ed1ec
4eb7094af,ID_438b641c,53bd6ed1ec
8e0be9983,ID_438b641c,53bd6ed1ec
619a95b62,ID_438b641c,53bd6ed1ec
832b5368a,ID_438b641c,53bd6ed1ec
0457ae018,ID_438b641c,53bd6ed1ec
b9fd3c51b,ID_438b641c,53bd6ed1ec
819200f5a,ID_438b641c,53bd6ed1ec
21e28f879,ID_438b641c,53bd6ed1ec
9f624593c,ID_438b641c,53bd6ed1ec
612da0901,ID_438b641c,53bd6ed1ec
942e414c8,ID_438b641c,53bd6ed1ec
600c9b226,ID_438b641c,53bd6ed1ec
563a982d2,ID_438b641c,53bd6ed1ec
6a92ed9b0,ID_438b641c,53bd6ed1ec
d76b26895,ID_438b641c,53bd6ed1ec
20d9ad2b8,ID_438b641c,53bd6ed1ec
0a3816521,ID_438b641c,53bd6ed1ec
9ef8db0b3,ID_438b641c,53bd6ed1ec
650e46566,ID_438b641c,53bd6ed1ec
272146074,ID_438b641c,53bd6ed1ec
a38dbaf6e,ID_438b641c,53bd6ed1ec
f514ffd5a,ID_438b641c,53bd6ed1ec
c5347cf91,ID_438b641c,53bd6ed1ec
0dcd66b58,ID_439765ae,720bf63ce3
ab66be594,ID_439765ae,720bf63ce3
eaf1b6d7a,ID_439765ae,720bf63ce3
6cb3f0ecf,ID_439765ae,720bf63ce3
b1f49f56c,ID_439765ae,720bf63ce3
e82353143,ID_439765ae,720bf63ce3
bca740df9,ID_439765ae,720bf63ce3
1e2e47d5f,ID_439765ae,720bf63ce3
cfb599902,ID_439765ae,720bf63ce3
8332d9581,ID_439765ae,720bf63ce3
12e05d13b,ID_439765ae,720bf63ce3
a0d4d060c,ID_439765ae,720bf63ce3
20f5c944b,ID_439765ae,720bf63ce3
9aa8c685a,ID_439765ae,720bf63ce3
0a4308eb9,ID_439765ae,720bf63ce3
5018f1877,ID_439765ae,720bf63ce3
01923193f,ID_439765ae,720bf63ce3
366bad2b1,ID_439765ae,720bf63ce3
4fb20f19e,ID_439765ae,720bf63ce3
293e742ec,ID_439765ae,720bf63ce3
61e1e280b,ID_439765ae,720bf63ce3
0da6d0433,ID_439765ae,720bf63ce3
66dd79563,ID_439765ae,720bf63ce3
b0a20e6a0,ID_439765ae,720bf63ce3
3012a9a5d,ID_439765ae,720bf63ce3
35f88597e,ID_439765ae,720bf63ce3
8c2b5a78b,ID_439765ae,720bf63ce3
fc778c592,ID_439765ae,720bf63ce3
1a6d2fa36,ID_439765ae,720bf63ce3
4802f8e0c,ID_439765ae,720bf63ce3
65e112a93,ID_439765ae,720bf63ce3
cbbe85ca0,ID_439765ae,720bf63ce3
e09d087eb,ID_45da90cb,de668efc13
8ace22049,ID_45da90cb,de668efc13
107c152eb,ID_45da90cb,de668efc13
2d8f21c80,ID_45da90cb,de668efc13
6d43dc270,ID_45da90cb,de668efc13
dbe4e0802,ID_45da90cb,de668efc13
c64a26301,ID_45da90cb,de668efc13
747d8ffc4,ID_45da90cb,de668efc13
bc68cd38c,ID_45da90cb,de668efc13
05d9f11b4,ID_45da90cb,de668efc13
5babfa9d5,ID_45da90cb,de668efc13
02937ba6e,ID_45da90cb,de668efc13
f404a6014,ID_45da90cb,de668efc13
68ffdd288,ID_45da90cb,de668efc13
1f3ac6696,ID_45da90cb,de668efc13
a570cced2,ID_45da90cb,de668efc13
959bfe828,ID_45da90cb,de668efc13
fc72e2076,ID_45da90cb,de668efc13
8071f0ee5,ID_45da90cb,de668efc13
ca86eda8e,ID_45da90cb,de668efc13
fbbb072e0,ID_45da90cb,de668efc13
2cf45ab87,ID_45da90cb,de668efc13
4149f1bc5,ID_45da90cb,de668efc13
0c7c30d30,ID_45da90cb,de668efc13
1292c626b,ID_4a67c0d3,790e50b78e
ff4558268,ID_4a67c0d3,790e50b78e
720ca16e3,ID_4a67c0d3,790e50b78e
4fab8de5e,ID_4a67c0d3,790e50b78e
07cb1d030,ID_4a67c0d3,790e50b78e
005acbf85,ID_4a67c0d3,790e50b78e
7ab33640e,ID_4a67c0d3,790e50b78e
8c536ae74,ID_4a67c0d3,790e50b78e
d44681a8c,ID_4a67c0d3,790e50b78e
b80d17fba,ID_4a67c0d3,790e50b78e
c30695048,ID_4a67c0d3,790e50b78e
cc2bc3c94,ID_4a67c0d3,790e50b78e
0edb39aea,ID_4a67c0d3,790e50b78e
70b3a91fa,ID_4a67c0d3,790e50b78e
59d2a1420,ID_4a67c0d3,790e50b78e
aa71b38f9,ID_4a67c0d3,790e50b78e
7ef262384,ID_4a67c0d3,790e50b78e
905a03866,ID_4a67c0d3,790e50b78e
b60edcf0b,ID_4a67c0d3,790e50b78e
5fdf6c903,ID_4a67c0d3,790e50b78e
d7ae05bfb,ID_4a67c0d3,790e50b78e
015b8ae0e,ID_4a67c0d3,790e50b78e
43d82b1a9,ID_4a67c0d3,790e50b78e
4169d5ffa,ID_4a67c0d3,790e50b78e
4f3c5e473,ID_4a67c0d3,790e50b78e
8f213e298,ID_4a67c0d3,790e50b78e
6a4604ce0,ID_4a67c0d3,790e50b78e
4df13db9c,ID_4a67c0d3,790e50b78e
f491c43d6,ID_4a67c0d3,790e50b78e
0284dfb4e,ID_4a67c0d3,790e50b78e
6caaa71a9,ID_4a67c0d3,790e50b78e
9c4e1555a,ID_4a67c0d3,790e50b78e
ca71e54c1,ID_4a70082f,7782701dad
59fb138a3,ID_4a70082f,7782701dad
64ff7b585,ID_4a70082f,7782701dad
d5ee8550e,ID_4a70082f,7782701dad
d1d9859c6,ID_4a70082f,7782701dad
81ee72301,ID_4a70082f,7782701dad
bf698502c,ID_4a70082f,7782701dad
b7cc5d525,ID_4a70082f,7782701dad
f10c6b755,ID_4a70082f,7782701dad
1910fc1b2,ID_4a70082f,7782701dad
a780f50dd,ID_4a70082f,7782701dad
9ba2bd0dc,ID_4a70082f,7782701dad
af594fa37,ID_4a70082f,7782701dad
f8f2e5b3c,ID_4a70082f,7782701dad
437f2626c,ID_4a70082f,7782701dad
cf0cfb119,ID_4a70082f,7782701dad
7da26bac4,ID_4a70082f,7782701dad
75dff413f,ID_4a70082f,7782701dad
fdf3992bd,ID_4a70082f,7782701dad
73aff547c,ID_4a70082f,7782701dad
74778d567,ID_4a70082f,7782701dad
fcd96ed1d,ID_4a70082f,7782701dad
2e0187ad7,ID_4a70082f,7782701dad
063b4993b,ID_4a70082f,7782701dad
9bd2828ee,ID_4a70082f,7782701dad
27cd5fc04,ID_4a70082f,7782701dad
62951fca5,ID_4a70082f,7782701dad
aa8e4a60d,ID_4a70082f,7782701dad
0c156e8fa,ID_4a70082f,7782701dad
4a588e624,ID_4a70082f,7782701dad
4b5c08319,ID_4a70082f,7782701dad
d760a7d4a,ID_4a70082f,7782701dad
f60ce7f1d,ID_4a89eaec,3037de42a9
f42a54d13,ID_4a89eaec,3037de42a9
f738c14c9,ID_4a89eaec,3037de42a9
6a44e10ac,ID_4a89eaec,3037de42a9
ac726a383,ID_4a89eaec,3037de42a9
f378cff61,ID_4a89eaec,3037de42a9
15e83af11,ID_4a89eaec,3037de42a9
05a461725,ID_4a89eaec,3037de42a9
fc123b88f,ID_4a89eaec,3037de42a9
3f585cfc6,ID_4a89eaec,3037de42a9
f522b2863,ID_4a89eaec,3037de42a9
312cdabf0,ID_4a89eaec,3037de42a9
295c4e554,ID_4a89eaec,3037de42a9
6d04b6fed,ID_4a89eaec,3037de42a9
18c1d47f1,ID_4a89eaec,3037de42a9
ae4956cf0,ID_4a89eaec,3037de42a9
49500c985,ID_4a89eaec,3037de42a9
151b04b66,ID_4a89eaec,3037de42a9
580118c04,ID_4a89eaec,3037de42a9
c38368b13,ID_4a89eaec,3037de42a9
cde33a9f5,ID_4a89eaec,3037de42a9
054116107,ID_4a89eaec,3037de42a9
174a28152,ID_4a89eaec,3037de42a9
86df3e5d8,ID_4a89eaec,3037de42a9
b700420cb,ID_4a89eaec,3037de42a9
1fd9f1e6a,ID_4a89eaec,3037de42a9
c32c14d4d,ID_4a89eaec,3037de42a9
decec6961,ID_4a89eaec,3037de42a9
67d86f479,ID_4a89eaec,3037de42a9
bc4066722,ID_4a89eaec,3037de42a9
69c1ead53,ID_4a89eaec,3037de42a9
f2d48dd59,ID_4a89eaec,3037de42a9
7c65b06c6,ID_4acb7794,1cea750ed3
cf3279345,ID_4acb7794,1cea750ed3
44091ca1a,ID_4acb7794,1cea750ed3
a6f8c4f53,ID_4acb7794,1cea750ed3
dad00f71a,ID_4acb7794,1cea750ed3
7a0f5fec8,ID_4acb7794,1cea750ed3
4de791be2,ID_4acb7794,1cea750ed3
6b432c57f,ID_4acb7794,1cea750ed3
041818523,ID_4acb7794,1cea750ed3
7c5884ff2,ID_4acb7794,1cea750ed3
bbf722d72,ID_4acb7794,1cea750ed3
520cf2fc7,ID_4acb7794,1cea750ed3
5cc65ead8,ID_4acb7794,1cea750ed3
f87ef312a,ID_4acb7794,1cea750ed3
603c38d29,ID_4acb7794,1cea750ed3
38e235b39,ID_4acb7794,1cea750ed3
0661ae728,ID_4acb7794,1cea750ed3
9cfa160c0,ID_4acb7794,1cea750ed3
b234b0b70,ID_4acb7794,1cea750ed3
a76af1f3e,ID_4acb7794,1cea750ed3
6417c002b,ID_4acb7794,1cea750ed3
e8aa1ecdf,ID_4acb7794,1cea750ed3
9748881e7,ID_4acb7794,1cea750ed3
2999a6ff8,ID_4acb7794,1cea750ed3
f6b394cee,ID_4acb7794,1cea750ed3
0f7816140,ID_4acb7794,1cea750ed3
c858beeff,ID_4acb7794,1cea750ed3
9b5476e4f,ID_4acb7794,1cea750ed3
a87707533,ID_4acb7794,1cea750ed3
191b94393,ID_4acb7794,1cea750ed3
070146863,ID_4aeae827,ff81fa79d6
04f95075e,ID_4aeae827,ff81fa79d6
15391de3f,ID_4aeae827,ff81fa79d6
f7c673917,ID_4aeae827,ff81fa79d6
953c173b8,ID_4aeae827,ff81fa79d6
6dcf7c05a,ID_4aeae827,ff81fa79d6
a758d00c6,ID_4aeae827,ff81fa79d6
2a4d03054,ID_4aeae827,ff81fa79d6
fd51a045a,ID_4aeae827,ff81fa79d6
d38ac4732,ID_4aeae827,ff81fa79d6
a635f6d84,ID_4aeae827,ff81fa79d6
bd0168cd2,ID_4aeae827,ff81fa79d6
8023dff18,ID_4aeae827,ff81fa79d6
9cb0721ba,ID_4aeae827,ff81fa79d6
31264fdcb,ID_4aeae827,ff81fa79d6
f7634f985,ID_4aeae827,ff81fa79d6
8dce78975,ID_4aeae827,ff81fa79d6
4662ebabf,ID_4aeae827,ff81fa79d6
71499e0bf,ID_4aeae827,ff81fa79d6
4b21fa27e,ID_4aeae827,ff81fa79d6
5bda9b7b0,ID_4aeae827,ff81fa79d6
291f775a0,ID_4aeae827,ff81fa79d6
23d39cc53,ID_4aeae827,ff81fa79d6
9a41e02d8,ID_4aeae827,ff81fa79d6
b10b0a496,ID_4aeae827,ff81fa79d6
7991b70f9,ID_4aeae827,ff81fa79d6
de6103c7c,ID_4aeae827,ff81fa79d6
ebb84e30b,ID_4aeae827,ff81fa79d6
00c68f070,ID_4aeae827,ff81fa79d6
fc833d1f3,ID_4aeae827,ff81fa79d6
0127ef7b4,ID_4aeae827,ff81fa79d6
81e4a0e69,ID_4aeae827,ff81fa79d6
f8bc39132,ID_4aeae827,ff81fa79d6
cc925efc2,ID_4aeae827,ff81fa79d6
10dc2ed3b,ID_4aeae827,ff81fa79d6
90aa77974,ID_4aeae827,ff81fa79d6
364e877be,ID_4aeae827,ff81fa79d6
833bec6e3,ID_4aeae827,ff81fa79d6
70bb3dae1,ID_4aeae827,ff81fa79d6
7a68c9922,ID_4aeae827,ff81fa79d6
a7d15aec6,ID_4b4c901b,4f315ba876
4de33c958,ID_4b4c901b,4f315ba876
d38c181af,ID_4b4c901b,4f315ba876
6b0451ae7,ID_4b4c901b,4f315ba876
9a8cdd53b,ID_4b4c901b,4f315ba876
7701657ca,ID_4b4c901b,4f315ba876
5e5fba933,ID_4b4c901b,4f315ba876
3308b88b5,ID_4b4c901b,4f315ba876
fbcbca525,ID_4b4c901b,4f315ba876
df803f24e,ID_4b4c901b,4f315ba876
cf82c4e2f,ID_4b4c901b,4f315ba876
8a4c05513,ID_4b4c901b,4f315ba876
99da60dac,ID_4b4c901b,4f315ba876
d322f7bd7,ID_4b4c901b,4f315ba876
205854433,ID_4b4c901b,4f315ba876
116fdc651,ID_4b4c901b,4f315ba876
27b395ac7,ID_4b4c901b,4f315ba876
6eaf605c2,ID_4b4c901b,4f315ba876
07df55893,ID_4b4c901b,4f315ba876
6f24fa149,ID_4b4c901b,4f315ba876
f36268e60,ID_4b4c901b,4f315ba876
252a16d10,ID_4b4c901b,4f315ba876
cd7c244b5,ID_4b4c901b,4f315ba876
e5d3d3e9d,ID_4b4c901b,4f315ba876
9a9a6a02b,ID_4b4c901b,4f315ba876
cd7cb13e6,ID_4b4c901b,4f315ba876
88a931080,ID_4b4c901b,4f315ba876
5492a6f5a,ID_4b4c901b,4f315ba876
1fd62803b,ID_4b4c901b,4f315ba876
59c5d05cd,ID_4b4c901b,4f315ba876
0a75f3cea,ID_4b4c901b,4f315ba876
02e22399f,ID_4b4c901b,4f315ba876
604e14a81,ID_4b4c901b,4f315ba876
ae26bc699,ID_4b4c901b,4f315ba876
d45e5066a,ID_4b4c901b,4f315ba876
191f239ea,ID_4b4c901b,4f315ba876
2c6d0a1fe,ID_4b4c901b,4f315ba876
1fb6deaab,ID_4b711c6d,4492c72a6e
d93a6e1d1,ID_4b711c6d,4492c72a6e
b2ca22158,ID_4b711c6d,4492c72a6e
2ad67d82a,ID_4b711c6d,4492c72a6e
2cc10fa9e,ID_4b711c6d,4492c72a6e
6d49acce6,ID_4b711c6d,4492c72a6e
4e4855575,ID_4b711c6d,4492c72a6e
004b806e3,ID_4b711c6d,4492c72a6e
81a93b5b5,ID_4b711c6d,4492c72a6e
a4466cf9c,ID_4b711c6d,4492c72a6e
42024d003,ID_4b711c6d,4492c72a6e
939697c11,ID_4b711c6d,4492c72a6e
42e6374fc,ID_4b711c6d,4492c72a6e
a6ba12f73,ID_4b711c6d,4492c72a6e
3c07a9cfc,ID_4b711c6d,4492c72a6e
450ebeef2,ID_4b711c6d,4492c72a6e
a7ee7fdf5,ID_4b711c6d,4492c72a6e
30125f781,ID_4b711c6d,4492c72a6e
d9dbc1b12,ID_4b711c6d,4492c72a6e
0081c4dba,ID_4b711c6d,4492c72a6e
fb4d8801b,ID_4b711c6d,4492c72a6e
82ba21152,ID_4b711c6d,4492c72a6e
ad122b9b5,ID_4b711c6d,4492c72a6e
f5ece272c,ID_4b711c6d,4492c72a6e
6d17de09c,ID_4b711c6d,4492c72a6e
605ee3053,ID_4b711c6d,4492c72a6e
2dba6c9fa,ID_4b711c6d,4492c72a6e
ee7646c17,ID_4b711c6d,4492c72a6e
50034b2a8,ID_4b711c6d,4492c72a6e
1183e3f74,ID_4b711c6d,4492c72a6e
5b923c3f2,ID_4bf3e51c,c1a8e5eafe
5c7803d58,ID_4bf3e51c,c1a8e5eafe
9267e65ab,ID_4bf3e51c,c1a8e5eafe
693176bd3,ID_4bf3e51c,c1a8e5eafe
20f008b75,ID_4bf3e51c,c1a8e5eafe
174fb6273,ID_4bf3e51c,c1a8e5eafe
1101938df,ID_4bf3e51c,c1a8e5eafe
72ba95558,ID_4bf3e51c,c1a8e5eafe
44e1d42f5,ID_4bf3e51c,c1a8e5eafe
06f46b718,ID_4bf3e51c,c1a8e5eafe
8bc783312,ID_4bf3e51c,c1a8e5eafe
c55e80629,ID_4bf3e51c,c1a8e5eafe
8e4a95d4f,ID_4bf3e51c,c1a8e5eafe
d26772897,ID_4bf3e51c,c1a8e5eafe
79d1627a9,ID_4bf3e51c,c1a8e5eafe
1f7f97f8e,ID_4bf3e51c,c1a8e5eafe
9903e2ea4,ID_4bf3e51c,c1a8e5eafe
3fec49b5f,ID_4bf3e51c,c1a8e5eafe
5a0c08bd4,ID_4bf3e51c,c1a8e5eafe
f81d25d01,ID_4bf3e51c,c1a8e5eafe
e19973653,ID_4bf3e51c,c1a8e5eafe
4ea231220,ID_4bf3e51c,c1a8e5eafe
180f0df4d,ID_4bf3e51c,c1a8e5eafe
c87db2636,ID_4bf3e51c,c1a8e5eafe
42b2f6980,ID_4bf3e51c,c1a8e5eafe
cca5ff1c0,ID_4bf3e51c,c1a8e5eafe
1c09982b6,ID_4bf3e51c,c1a8e5eafe
1e616489f,ID_4bf3e51c,c1a8e5eafe
6bfde9164,ID_4bf3e51c,c1a8e5eafe
4eedba2a0,ID_4bf3e51c,c1a8e5eafe
67d4e5992,ID_4bf3e51c,c1a8e5eafe
a29bd393d,ID_4bf3e51c,c1a8e5eafe
60e2f0628,ID_4bf3e51c,c1a8e5eafe
f996100b4,ID_4bf3e51c,c1a8e5eafe
99f95bec2,ID_4bf3e51c,c1a8e5eafe
ad377df24,ID_4bf3e51c,c1a8e5eafe
b8b5f350e,ID_4bf4dbd0,067b82e422
e59b9c7e9,ID_4bf4dbd0,067b82e422
fe0143d05,ID_4bf4dbd0,067b82e422
24cc8bab9,ID_4bf4dbd0,067b82e422
984c2b343,ID_4bf4dbd0,067b82e422
155bc6de3,ID_4bf4dbd0,067b82e422
a838d2bc7,ID_4bf4dbd0,067b82e422
1806a1b28,ID_4bf4dbd0,067b82e422
3f05d7abf,ID_4bf4dbd0,067b82e422
46aaa1b39,ID_4bf4dbd0,067b82e422
7032c6928,ID_4bf4dbd0,067b82e422
4ee69cc02,ID_4bf4dbd0,067b82e422
1faedabc0,ID_4bf4dbd0,067b82e422
b5ed9a2d5,ID_4bf4dbd0,067b82e422
b79b22d22,ID_4bf4dbd0,067b82e422
20981ac8d,ID_4bf4dbd0,067b82e422
43a395020,ID_4bf4dbd0,067b82e422
d10230945,ID_4bf4dbd0,067b82e422
65620f367,ID_4bf4dbd0,067b82e422
e84344a60,ID_4bf4dbd0,067b82e422
7e9a8acb1,ID_4bf4dbd0,067b82e422
881f6d732,ID_4bf4dbd0,067b82e422
b5ebe6b3d,ID_4bf4dbd0,067b82e422
cd77cf116,ID_4bf4dbd0,067b82e422
e921ab769,ID_4bf4dbd0,067b82e422
290670981,ID_4bf4dbd0,067b82e422
f37ebd23d,ID_4bf4dbd0,067b82e422
64fa1da06,ID_4bf4dbd0,067b82e422
2e2c24fa0,ID_4bf4dbd0,067b82e422
d8b081376,ID_4bf4dbd0,067b82e422
9ffc2144f,ID_4bf4dbd0,067b82e422
0dcacfaeb,ID_4bf4dbd0,067b82e422
ddf079bc6,ID_4c0eb762,844f1fcfbc
10dfe048e,ID_4c0eb762,844f1fcfbc
073998ee0,ID_4c0eb762,844f1fcfbc
d39e1830f,ID_4c0eb762,844f1fcfbc
30d41d938,ID_4c0eb762,844f1fcfbc
14e537bef,ID_4c0eb762,844f1fcfbc
22c0d8ba1,ID_4c0eb762,844f1fcfbc
8a0693f5d,ID_4c0eb762,844f1fcfbc
3b8574015,ID_4c0eb762,844f1fcfbc
4529596c9,ID_4c0eb762,844f1fcfbc
cf7ffed61,ID_4c0eb762,844f1fcfbc
2414e5b3b,ID_4c0eb762,844f1fcfbc
ccd62de06,ID_4c0eb762,844f1fcfbc
2671dd44d,ID_4c0eb762,844f1fcfbc
667405328,ID_4c0eb762,844f1fcfbc
ac21de48a,ID_4c0eb762,844f1fcfbc
ad79b9a44,ID_4c0eb762,844f1fcfbc
e1c2c8feb,ID_4c0eb762,844f1fcfbc
2dcc741c6,ID_4c0eb762,844f1fcfbc
db58666eb,ID_4c0eb762,844f1fcfbc
dc107e70c,ID_4c0eb762,844f1fcfbc
279323d1e,ID_4c0eb762,844f1fcfbc
5b1f88657,ID_4c0eb762,844f1fcfbc
8f5746f94,ID_4c0eb762,844f1fcfbc
80efa8a0a,ID_4c0eb762,844f1fcfbc
0e096f321,ID_4c0eb762,844f1fcfbc
501b0c793,ID_4c0eb762,844f1fcfbc
610be27a0,ID_4c0eb762,844f1fcfbc
